user_id,purchase,pay_dt
4761d488,2.99,2022-10-15
4761d488,0.99,2022-10-16
4762ac24,0.99,2022-10-05
4766e82f,0.99,2022-10-27
4766e82f,0.99,2022-10-26
4777664e,4.99,2022-10-20
4777664e,0.99,2022-10-20
477ca4a6,0.99,2022-10-29
47b3f358,0.99,2022-10-12
47b3f358,2.99,2022-10-12
47c59fd3,0.99,2022-10-12
47c59fd3,2.99,2022-10-12
47c59fd3,0.99,2022-10-12
47c842c4,0.99,2022-10-01
47c842c4,0.99,2022-10-01
4800c222,0.99,2022-10-03
4800c222,2.99,2022-10-03
480b4441,0.99,2022-10-16
480d6b4f,0.99,2022-10-29
480d6b4f,0.99,2022-10-29
482444bd,0.99,2022-10-16
482444bd,0.99,2022-10-16
483ce7ec,0.99,2022-10-08
483ce7ec,0.99,2022-10-08
483ce7ec,0.99,2022-10-08
483ce7ec,0.99,2022-10-08
483ce7ec,0.99,2022-10-08
483ce7ec,0.99,2022-10-08
483ce7ec,0.99,2022-10-08
4853f6e6,0.99,2022-10-14
4853f6e6,0.99,2022-10-14
485b1333,0.99,2022-10-19
485b1333,0.99,2022-10-19
485fdc24,2.99,2022-10-14
485fdc24,0.99,2022-10-12
4869dda7,0.99,2022-10-17
48709619,0.99,2022-10-10
48709619,0.99,2022-10-10
4890ebb9,0.99,2022-10-08
4890ebb9,0.99,2022-10-08
4890ebb9,0.99,2022-10-08
4890ebb9,0.99,2022-10-08
48aa7ded,0.99,2022-10-22
48aa7ded,0.99,2022-10-22
48b7f461,2.99,2022-10-01
48ca6059,0.99,2022-10-17
48d08c7f,2.99,2022-10-30
48dca0a1,0.99,2022-10-10
48dd16e6,2.99,2022-10-14
48dd16e6,2.99,2022-10-14
48dfe6b1,0.99,2022-10-19
48dfe6b1,2.99,2022-10-19
48f663a4,2.99,2022-10-04
48f663a4,9.99,2022-10-02
48fe4dd1,0.99,2022-10-26
48fe4dd1,0.99,2022-10-26
49088114,0.99,2022-10-20
49193ae3,0.99,2022-10-15
491cd17b,0.99,2022-10-02
491cd17b,0.99,2022-10-03
491cd17b,0.99,2022-10-02
491cd17b,2.99,2022-10-02
493665b8,0.99,2022-10-21
493665b8,0.99,2022-10-21
49582426,0.99,2022-10-26
49582426,0.99,2022-10-26
496359cf,0.99,2022-10-02
496359cf,0.99,2022-10-01
496359cf,0.99,2022-10-04
4992ae4d,4.99,2022-10-22
4992ae4d,2.99,2022-10-21
49c19ff7,0.99,2022-10-13
49ffa2d2,0.99,2022-10-12
4a134963,4.99,2022-10-08
4a134963,0.99,2022-10-08
4a134963,0.99,2022-10-08
4a18c771,0.99,2022-10-02
4a2443df,4.99,2022-10-07
4a2443df,9.99,2022-10-07
4a4c8e02,0.99,2022-10-12
4a4c8e02,0.99,2022-10-12
4a6b88cc,0.99,2022-10-08
4a9b778c,0.99,2022-10-17
4a9b778c,0.99,2022-10-10
4aa699bf,0.99,2022-10-02
4ab7af6b,0.99,2022-10-06
4ab7af6b,0.99,2022-10-06
4ab7af6b,0.99,2022-10-06
4ab7af6b,9.99,2022-10-05
4ab7af6b,2.99,2022-10-06
4ac23435,0.99,2022-10-27
4ac3a70e,0.99,2022-10-05
4ac3a70e,0.99,2022-10-05
4ac3a70e,0.99,2022-10-05
4ac3a70e,2.99,2022-10-05
4ac3a70e,0.99,2022-10-05
4ac3a70e,0.99,2022-10-05
4ac3a70e,0.99,2022-10-05
4ac3a70e,0.99,2022-10-05
4ac3a70e,0.99,2022-10-05
4ac465d6,0.99,2022-10-26
4ac465d6,4.99,2022-10-26
4afea52a,0.99,2022-10-17
4afea52a,0.99,2022-10-17
4b334a4e,0.99,2022-10-30
4b334a4e,0.99,2022-10-30
4b334a4e,0.99,2022-10-30
4b3ceda5,2.99,2022-10-06
4b3ceda5,0.99,2022-10-06
4b680d62,0.99,2022-10-16
4b680d62,0.99,2022-10-10
4b680d62,0.99,2022-10-05
4b680d62,0.99,2022-10-05
4b680d62,0.99,2022-10-10
4b71ecac,0.99,2022-10-29
4b938e36,0.99,2022-10-25
4b938e36,0.99,2022-10-26
4b95f66a,0.99,2022-10-01
4b95f66a,0.99,2022-10-01
4b95f66a,0.99,2022-10-01
4ba33b0a,0.99,2022-10-31
4bb9e14c,0.99,2022-10-26
4bc008d4,0.99,2022-10-14
4bc0f1d4,0.99,2022-10-20
4bc0f1d4,0.99,2022-10-20
4bc62325,0.99,2022-10-13
4bc62325,0.99,2022-10-12
4bcf7bbf,2.99,2022-10-18
4c03bdd6,0.99,2022-10-27
4c03bdd6,0.99,2022-10-27
4c127030,2.99,2022-10-02
4c127030,0.99,2022-10-02
4c127030,4.99,2022-10-02
4c127030,0.99,2022-10-02
4c142671,0.99,2022-10-07
4c142671,2.99,2022-10-08
4c142671,0.99,2022-10-16
4c142671,0.99,2022-10-07
4c151962,0.99,2022-10-29
4c16ebf4,0.99,2022-10-16
4c1a7086,0.99,2022-10-26
4c1cb21c,0.99,2022-10-01
4c3bfcd5,0.99,2022-10-10
4c3bfcd5,0.99,2022-10-05
4c41c13e,0.99,2022-10-04
4c41c13e,0.99,2022-10-04
4c97e858,0.99,2022-10-09
4ca585a8,0.99,2022-10-29
4ca7f538,0.99,2022-10-18
4caeb2b9,0.99,2022-10-31
4cb053ea,0.99,2022-10-03
4cb42eda,2.99,2022-10-06
4ccde2f9,0.99,2022-10-07
4ceb18b3,0.99,2022-10-29
4cec050f,0.99,2022-10-05
4d1213b4,0.99,2022-10-10
4d1ac767,0.99,2022-10-31
4d2ef2ee,0.99,2022-10-21
4d2ef2ee,0.99,2022-10-21
4d56482c,2.99,2022-10-31
4d5b7773,0.99,2022-10-10
4d5b7773,0.99,2022-10-09
4d600b0d,0.99,2022-10-18
4d600b0d,0.99,2022-10-18
4d8f145b,0.99,2022-10-08
4d8f145b,2.99,2022-10-08
4d8f145b,0.99,2022-10-08
4d91bf14,0.99,2022-10-23
4d91bf14,0.99,2022-10-23
4d9667ac,2.99,2022-10-24
4d9667ac,2.99,2022-10-23
4da282e9,0.99,2022-10-25
4da282e9,0.99,2022-10-25
4db6897d,0.99,2022-10-14
4db73c93,0.99,2022-10-13
4db73c93,0.99,2022-10-13
4dc2da37,0.99,2022-10-04
4dc2da37,0.99,2022-10-04
4dc2da37,0.99,2022-10-04
4dc740c0,0.99,2022-10-24
4de358c2,0.99,2022-10-13
4de358c2,0.99,2022-10-13
4df17b9d,0.99,2022-10-29
4e184efa,0.99,2022-10-31
4e1ef02a,2.99,2022-10-13
4e4310df,0.99,2022-10-11
4e51ce85,0.99,2022-10-12
4e5ef9e9,0.99,2022-10-23
4e70fe57,0.99,2022-10-14
4e70fe57,0.99,2022-10-14
4e81fb56,0.99,2022-10-31
4e823fe1,0.99,2022-10-12
4eccb644,0.99,2022-10-19
4eccb644,0.99,2022-10-19
4ee3ed39,0.99,2022-10-06
4ee3ed39,2.99,2022-10-07
4ef962a1,0.99,2022-10-10
4ef962a1,0.99,2022-10-10
4f088678,0.99,2022-10-21
4f0dc794,0.99,2022-10-21
4f0dc794,0.99,2022-10-21
4f0dc794,0.99,2022-10-21
4f145001,0.99,2022-10-07
4f50f227,0.99,2022-10-19
4f85d613,0.99,2022-10-13
4f869f7e,0.99,2022-10-23
4f869f7e,0.99,2022-10-23
4f869f7e,2.99,2022-10-23
4f8ca195,0.99,2022-10-30
4f8ca195,0.99,2022-10-30
4f8ca195,0.99,2022-10-30
4fa3d544,0.99,2022-10-08
4fa9d00f,0.99,2022-10-08
4faff3bc,0.99,2022-10-10
4faff3bc,0.99,2022-10-10
4faff3bc,0.99,2022-10-10
4faff3bc,2.99,2022-10-10
4fc24472,0.99,2022-10-03
4fc2afab,2.99,2022-10-04
4fc2afab,0.99,2022-10-04
4ff3b6bc,0.99,2022-10-27
4ff3b6bc,0.99,2022-10-27
4ffdc5d5,0.99,2022-10-09
5006635c,0.99,2022-10-11
5006635c,0.99,2022-10-11
5006635c,0.99,2022-10-11
50132afe,0.99,2022-10-14
50132afe,0.99,2022-10-14
50132afe,0.99,2022-10-13
5014bdbf,0.99,2022-10-13
5014bdbf,0.99,2022-10-13
5020bc7a,0.99,2022-10-17
50436fd3,0.99,2022-10-09
504378e5,0.99,2022-10-29
504378e5,0.99,2022-10-28
5045e4c5,0.99,2022-10-06
5045e4c5,0.99,2022-10-06
504c2f4d,2.99,2022-10-05
504c2f4d,0.99,2022-10-23
50591dfb,0.99,2022-10-05
506c448b,0.99,2022-10-07
506c448b,0.99,2022-10-06
5082cc02,2.99,2022-10-27
5082cc02,0.99,2022-10-27
5083d666,0.99,2022-10-17
50aab90a,0.99,2022-10-11
50aab90a,0.99,2022-10-11
50b0a0cc,0.99,2022-10-21
50c2dd28,0.99,2022-10-22
50d3b41b,0.99,2022-10-07
50d3b41b,0.99,2022-10-08
50e02a59,0.99,2022-10-19
50e7815a,0.99,2022-10-07
50e7815a,0.99,2022-10-07
50f4a95d,0.99,2022-10-29
50f4a95d,0.99,2022-10-26
50f4a95d,0.99,2022-10-30
50fb92d8,2.99,2022-10-27
50fb92d8,0.99,2022-10-27
51099db5,0.99,2022-10-07
5148f33c,0.99,2022-10-03
5148f33c,0.99,2022-10-03
514e420e,0.99,2022-10-09
514ff4a5,0.99,2022-10-12
514ff4a5,0.99,2022-10-14
514ff4a5,0.99,2022-10-14
515a1e63,0.99,2022-10-10
51888b2a,0.99,2022-10-08
51888b2a,0.99,2022-10-08
51888b2a,0.99,2022-10-08
51888b2a,0.99,2022-10-08
51888b2a,0.99,2022-10-08
5196954a,0.99,2022-10-10
5196954a,0.99,2022-10-10
51aaa9f7,0.99,2022-10-20
51d6286c,0.99,2022-10-25
51d6286c,0.99,2022-10-25
51db4d1e,0.99,2022-10-14
51db4d1e,0.99,2022-10-14
524599fd,2.99,2022-10-27
524599fd,0.99,2022-10-26
524599fd,0.99,2022-10-27
525662dc,0.99,2022-10-24
525e9885,0.99,2022-10-15
526e6efd,0.99,2022-10-21
526e6efd,0.99,2022-10-21
527ba688,0.99,2022-10-25
527c960a,0.99,2022-10-17
52a003ff,0.99,2022-10-16
52a003ff,0.99,2022-10-16
52ef8598,0.99,2022-10-24
52f00a21,0.99,2022-10-23
53111edb,0.99,2022-10-21
532277a2,2.99,2022-10-06
532277a2,0.99,2022-10-07
532277a2,0.99,2022-10-06
53296b2d,2.99,2022-10-15
53296b2d,0.99,2022-10-15
534757c0,0.99,2022-10-03
534757c0,0.99,2022-10-05
534757c0,0.99,2022-10-03
534757c0,0.99,2022-10-04
534757c0,0.99,2022-10-03
534757c0,0.99,2022-10-04
534959ab,2.99,2022-10-14
535377ca,0.99,2022-10-24
535377ca,0.99,2022-10-23
53558df5,0.99,2022-10-29
5359ec35,2.99,2022-10-17
5360b1dd,0.99,2022-10-07
5360b1dd,0.99,2022-10-07
5384bf4b,0.99,2022-10-17
5384bf4b,0.99,2022-10-17
539df794,2.99,2022-10-07
539df794,0.99,2022-10-07
53b585ce,0.99,2022-10-13
53b8ebaf,0.99,2022-10-02
53b8ebaf,0.99,2022-10-02
53b8ebaf,0.99,2022-10-02
53d524bc,0.99,2022-10-31
53d524bc,0.99,2022-10-08
53e2f315,0.99,2022-10-10
53e2f315,0.99,2022-10-10
54038fc4,0.99,2022-10-20
54038fc4,2.99,2022-10-20
54038fc4,0.99,2022-10-21
541bb901,0.99,2022-10-15
5472a95e,0.99,2022-10-16
5472a95e,2.99,2022-10-13
5472a95e,2.99,2022-10-13
5477f8c8,0.99,2022-10-15
547cecea,0.99,2022-10-12
549519c4,0.99,2022-10-26
549519c4,0.99,2022-10-26
54bceca1,0.99,2022-10-08
54bceca1,0.99,2022-10-08
54bceca1,0.99,2022-10-08
54bceca1,0.99,2022-10-08
54ea01d1,0.99,2022-10-05
54f3c4ae,0.99,2022-10-24
55006b4e,0.99,2022-10-12
554c397a,2.99,2022-10-16
5575d44b,0.99,2022-10-16
55cddc54,0.99,2022-10-17
55cddc54,0.99,2022-10-18
55e370d5,0.99,2022-10-25
55e370d5,0.99,2022-10-19
55e370d5,0.99,2022-10-20
55e37b0c,0.99,2022-10-09
5604fd72,0.99,2022-10-26
5623c186,0.99,2022-10-31
565e8c5d,0.99,2022-10-31
56603329,0.99,2022-10-01
56603329,0.99,2022-10-01
56603329,0.99,2022-10-01
5665a655,2.99,2022-10-17
56682a70,0.99,2022-10-15
56682a70,0.99,2022-10-17
56682a70,0.99,2022-10-17
56682a70,0.99,2022-10-16
56771996,2.99,2022-10-06
568a368e,0.99,2022-10-29
568e9ea5,0.99,2022-10-31
568e9ea5,2.99,2022-10-31
568e9ea5,0.99,2022-10-31
56bd07f8,0.99,2022-10-07
56bd07f8,2.99,2022-10-07
56cd6026,0.99,2022-10-18
56cd6026,4.99,2022-10-16
56f0cdde,0.99,2022-10-17
56f0cdde,0.99,2022-10-17
570153e6,0.99,2022-10-12
570546a4,0.99,2022-10-11
570546a4,0.99,2022-10-11
572877ce,2.99,2022-10-12
573377ce,2.99,2022-10-05
57366854,0.99,2022-10-26
57366854,0.99,2022-10-26
5742f17c,0.99,2022-10-20
5748c460,0.99,2022-10-16
5748c460,0.99,2022-10-16
574e1729,0.99,2022-10-12
574f15d1,0.99,2022-10-07
574f15d1,0.99,2022-10-07
574f15d1,0.99,2022-10-07
57773515,2.99,2022-10-08
57773515,2.99,2022-10-08
57773515,0.99,2022-10-08
57c99bc5,0.99,2022-10-17
57c99bc5,9.99,2022-10-17
57e04669,0.99,2022-10-22
57e04669,0.99,2022-10-23
57eda3fe,0.99,2022-10-07
582536ca,0.99,2022-10-02
582536ca,0.99,2022-10-02
582cdd8c,0.99,2022-10-23
582cdd8c,0.99,2022-10-24
58411b14,0.99,2022-10-31
58425b70,4.99,2022-10-16
58425b70,0.99,2022-10-16
584fb6ef,0.99,2022-10-23
584fb6ef,0.99,2022-10-22
585365a2,0.99,2022-10-08
585365a2,2.99,2022-10-14
5854c230,0.99,2022-10-12
58700bf7,0.99,2022-10-18
58700bf7,9.99,2022-10-18
589bdd78,0.99,2022-10-15
589bdd78,0.99,2022-10-15
58a0812a,0.99,2022-10-12
58a08f9c,2.99,2022-10-11
58a08f9c,0.99,2022-10-11
58a08f9c,0.99,2022-10-11
58da03a5,0.99,2022-10-05
58ef4392,0.99,2022-10-04
58fc9220,0.99,2022-10-04
58fc9220,0.99,2022-10-04
58ff0f8b,0.99,2022-10-09
58ff0f8b,0.99,2022-10-09
58ff0f8b,0.99,2022-10-09
58ff0f8b,4.99,2022-10-09
5903fca3,0.99,2022-10-08
5903fca3,0.99,2022-10-08
5903fca3,0.99,2022-10-08
59103b82,0.99,2022-10-09
59103b82,0.99,2022-10-08
5922eb0a,0.99,2022-10-12
5922eb0a,0.99,2022-10-12
5922eb0a,0.99,2022-10-12
59322cfd,0.99,2022-10-09
59322cfd,0.99,2022-10-09
59322cfd,0.99,2022-10-09
593c7479,0.99,2022-10-19
593c7479,0.99,2022-10-19
593e57e9,0.99,2022-10-05
595a7b93,0.99,2022-10-19
596b522a,0.99,2022-10-17
596b522a,2.99,2022-10-17
5970dd6f,0.99,2022-10-04
5970dd6f,0.99,2022-10-03
5970dd6f,4.99,2022-10-04
5970dd6f,4.99,2022-10-04
5970dd6f,0.99,2022-10-04
5977e619,0.99,2022-10-24
5979eb6d,0.99,2022-10-13
598867d8,0.99,2022-10-04
59938708,0.99,2022-10-07
59938708,2.99,2022-10-07
59959f84,0.99,2022-10-04
59977c1f,0.99,2022-10-17
59977c1f,0.99,2022-10-17
59c8e365,2.99,2022-10-19
59c8e365,4.99,2022-10-19
59f0995a,0.99,2022-10-04
5a0a0206,0.99,2022-10-17
5a0f1e40,0.99,2022-10-27
5a0f1e40,0.99,2022-10-28
5a1c457c,0.99,2022-10-17
5a1c457c,0.99,2022-10-17
5a1f5c0b,0.99,2022-10-25
5a27eac4,2.99,2022-10-02
5a27eac4,2.99,2022-10-02
5a2e7afe,0.99,2022-10-18
5a528f75,0.99,2022-10-24
5a6245fa,0.99,2022-10-05
5a6245fa,0.99,2022-10-05
5a6245fa,0.99,2022-10-05
5a6245fa,2.99,2022-10-05
5a6f8208,0.99,2022-10-01
5a6f8208,0.99,2022-10-01
5a6f8208,0.99,2022-10-01
5a6f8208,0.99,2022-10-01
5a950bc6,0.99,2022-10-24
5a96ecac,0.99,2022-10-16
5a96ecac,0.99,2022-10-16
5a96ecac,0.99,2022-10-16
5ac0605d,0.99,2022-10-26
5ac0605d,0.99,2022-10-26
5ac5561f,0.99,2022-10-27
5ac6976c,0.99,2022-10-19
5ac6976c,0.99,2022-10-19
5adb0feb,0.99,2022-10-23
5adb0feb,0.99,2022-10-23
5ae9ec39,0.99,2022-10-02
5ae9ec39,0.99,2022-10-02
5ae9ec39,0.99,2022-10-02
5ae9ec39,0.99,2022-10-02
5af1ce84,0.99,2022-10-14
5af1ce84,0.99,2022-10-14
5af7f0f0,0.99,2022-10-18
5af7f0f0,0.99,2022-10-27
5af7f0f0,0.99,2022-10-14
5b2d5383,0.99,2022-10-08
5b2d5383,0.99,2022-10-08
5b3c8dd4,2.99,2022-10-03
5b9c4d4b,0.99,2022-10-31
5b9c4d4b,0.99,2022-10-31
5ba35dca,4.99,2022-10-24
5ba35dca,0.99,2022-10-25
5ba35dca,0.99,2022-10-23
5ba35dca,0.99,2022-10-23
5bc2b684,0.99,2022-10-11
5be635e5,2.99,2022-10-12
5be635e5,0.99,2022-10-12
5c02bf61,0.99,2022-10-26
5c02bf61,0.99,2022-10-26
5c02d18d,0.99,2022-10-17
5c02d18d,0.99,2022-10-17
5c02d18d,0.99,2022-10-17
5c057919,0.99,2022-10-18
5c057919,0.99,2022-10-19
5c572823,0.99,2022-10-20
5c572823,0.99,2022-10-24
5c62a16d,0.99,2022-10-23
5c6a0fff,0.99,2022-10-27
5c6af8ab,4.99,2022-10-18
5c6af8ab,2.99,2022-10-18
5c8513cb,0.99,2022-10-02
5c8513cb,0.99,2022-10-02
5c8513cb,0.99,2022-10-02
5c8513cb,0.99,2022-10-02
5c94e32b,0.99,2022-10-14
5ca1d694,0.99,2022-10-26
5ca7dada,0.99,2022-10-01
5caabde4,0.99,2022-10-23
5caabde4,2.99,2022-10-23
5cc3402d,0.99,2022-10-09
5cddbe4b,0.99,2022-10-05
5d0567d3,0.99,2022-10-09
5d0567d3,0.99,2022-10-09
5d0567d3,4.99,2022-10-09
5d098d78,2.99,2022-10-19
5d0c074a,0.99,2022-10-21
5d0c074a,2.99,2022-10-21
5d1b7489,0.99,2022-10-08
5d1b7489,2.99,2022-10-10
5d2b5f43,0.99,2022-10-07
5d2b5f43,0.99,2022-10-07
5d2f3cee,0.99,2022-10-20
5d32c958,0.99,2022-10-20
5d32c958,0.99,2022-10-20
5d32c958,0.99,2022-10-20
5d562597,0.99,2022-10-23
5d562597,0.99,2022-10-24
5d597244,0.99,2022-10-27
5d5f7a90,0.99,2022-10-22
5d6eaf32,0.99,2022-10-29
5d6eaf32,2.99,2022-10-29
5d6eaf32,0.99,2022-10-29
5d6eaf32,0.99,2022-10-29
5d6eaf32,0.99,2022-10-29
5d6eaf32,0.99,2022-10-29
5d70c1e5,0.99,2022-10-12
5d70c1e5,0.99,2022-10-08
5d7cba2f,0.99,2022-10-05
5d7cba2f,0.99,2022-10-05
5d7cba2f,0.99,2022-10-05
5d950de6,0.99,2022-10-02
5d9b27d5,2.99,2022-10-24
5dcf3e66,0.99,2022-10-04
5de5a1ed,0.99,2022-10-03
5e0e84fe,0.99,2022-10-10
5e137fe0,0.99,2022-10-18
5e137fe0,0.99,2022-10-19
5e215b74,0.99,2022-10-08
5e35599b,0.99,2022-10-22
5e7bcac1,0.99,2022-10-16
5eaba42a,0.99,2022-10-16
5eb931af,0.99,2022-10-18
5eb931af,0.99,2022-10-18
5eb931af,0.99,2022-10-18
5ebaea6b,2.99,2022-10-09
5ec253a0,0.99,2022-10-10
5ec253a0,0.99,2022-10-10
5ec616e4,0.99,2022-10-13
5edb82c3,0.99,2022-10-29
5f1f7eac,4.99,2022-10-19
5f2c8107,0.99,2022-10-05
5f2c8107,0.99,2022-10-05
5f2d49d7,0.99,2022-10-24
5f39f503,0.99,2022-10-05
5f492e2b,0.99,2022-10-06
5f492e2b,0.99,2022-10-04
5f4beef7,0.99,2022-10-27
5f7f1224,0.99,2022-10-20
5f7f1224,2.99,2022-10-20
5fa44dcb,0.99,2022-10-12
5ffdde2e,0.99,2022-10-22
5ffdde2e,0.99,2022-10-22
6016f0d8,0.99,2022-10-12
601e595e,0.99,2022-10-07
6045b12e,4.99,2022-10-11
6050e742,0.99,2022-10-17
6050e742,4.99,2022-10-17
605537ce,0.99,2022-10-03
60748168,0.99,2022-10-09
60931194,0.99,2022-10-12
60931194,0.99,2022-10-12
60931194,0.99,2022-10-12
60931194,0.99,2022-10-12
60931194,2.99,2022-10-12
609ec6a4,0.99,2022-10-06
609ec6a4,0.99,2022-10-06
60d5ed81,0.99,2022-10-21
60d5ed81,0.99,2022-10-21
60d5ed81,0.99,2022-10-21
60ef8b81,0.99,2022-10-21
60ef8b81,4.99,2022-10-21
60f39c7e,0.99,2022-10-14
60f39c7e,0.99,2022-10-15
612525a9,0.99,2022-10-07
612525a9,0.99,2022-10-12
61271c66,4.99,2022-10-12
6131708a,0.99,2022-10-06
6131708a,0.99,2022-10-07
6150a91b,0.99,2022-10-05
616e8311,0.99,2022-10-21
6188bd46,2.99,2022-10-12
618cec0a,0.99,2022-10-04
618cec0a,0.99,2022-10-04
61954189,0.99,2022-10-28
6198cc1d,4.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,0.99,2022-10-14
6198cc1d,4.99,2022-10-14
619fbd26,0.99,2022-10-25
61a85f24,4.99,2022-10-07
61a85f24,4.99,2022-10-07
61a85f24,0.99,2022-10-07
61a85f24,0.99,2022-10-07
61ba59d7,0.99,2022-10-30
61ba59d7,0.99,2022-10-30
61d87b6d,0.99,2022-10-22
61d87b6d,4.99,2022-10-22
61e8b54a,0.99,2022-10-26
62041426,2.99,2022-10-02
62041426,9.99,2022-10-01
62041426,0.99,2022-10-01
6213cbae,0.99,2022-10-11
621486f7,2.99,2022-10-21
621486f7,2.99,2022-10-21
6241eab1,2.99,2022-10-27
6241eab1,0.99,2022-10-27
6252e850,2.99,2022-10-27
6282a848,0.99,2022-10-01
6282a848,2.99,2022-10-01
6282a848,0.99,2022-10-01
6294c6bc,2.99,2022-10-11
6299bdbd,0.99,2022-10-20
6299bdbd,4.99,2022-10-19
62a6bb58,0.99,2022-10-31
62a6bb58,0.99,2022-10-31
62b6f0bb,0.99,2022-10-21
62d99810,0.99,2022-10-12
62d99810,0.99,2022-10-12
63005c6f,0.99,2022-10-02
63005c6f,0.99,2022-10-02
63005c6f,0.99,2022-10-02
63026e8f,2.99,2022-10-18
63026e8f,0.99,2022-10-18
636ccc24,0.99,2022-10-11
6373cc4d,0.99,2022-10-13
6373cc4d,0.99,2022-10-14
6373cc4d,0.99,2022-10-14
63852ef5,0.99,2022-10-14
63852ef5,0.99,2022-10-15
63a0294e,0.99,2022-10-13
63a0294e,0.99,2022-10-14
63a0294e,0.99,2022-10-13
63a0294e,0.99,2022-10-14
63a8120f,0.99,2022-10-24
63c62cc1,0.99,2022-10-08
63c62cc1,0.99,2022-10-08
63d01abd,0.99,2022-10-07
63d01abd,0.99,2022-10-07
63df604d,0.99,2022-10-05
63df604d,4.99,2022-10-04
63e6ec43,9.99,2022-10-02
63e6ec43,0.99,2022-10-04
63e6ec43,0.99,2022-10-03
63f57085,0.99,2022-10-06
63f8e18d,0.99,2022-10-01
63f8e18d,2.99,2022-10-01
63f8e18d,0.99,2022-10-02
640e6e25,2.99,2022-10-19
641a2132,0.99,2022-10-28
6424c0b4,2.99,2022-10-03
6430c0c4,0.99,2022-10-01
643d1133,0.99,2022-10-14
643d1133,0.99,2022-10-14
643d1133,2.99,2022-10-14
64639402,0.99,2022-10-01
646f42a3,0.99,2022-10-09
6481c893,0.99,2022-10-27
6481c893,0.99,2022-10-27
64871739,0.99,2022-10-05
64871739,0.99,2022-10-05
64871739,0.99,2022-10-05
64973c22,0.99,2022-10-10
64973c22,4.99,2022-10-10
649ea06a,4.99,2022-10-15
649ea06a,0.99,2022-10-15
649ea06a,0.99,2022-10-15
649ea06a,0.99,2022-10-15
64aa3ba4,0.99,2022-10-04
64bfd9e4,0.99,2022-10-11
64bfd9e4,0.99,2022-10-11
64cec5b8,0.99,2022-10-07
64cec5b8,0.99,2022-10-07
64cec5b8,0.99,2022-10-07
64ef94a8,0.99,2022-10-16
64f213c8,0.99,2022-10-28
652351aa,0.99,2022-10-11
652692cb,0.99,2022-10-10
652692cb,0.99,2022-10-10
65318709,2.99,2022-10-11
6535efc1,0.99,2022-10-05
6535efc1,0.99,2022-10-06
6535efc1,0.99,2022-10-03
6535efc1,0.99,2022-10-06
65523ec9,0.99,2022-10-31
65553ebb,0.99,2022-10-08
65553ebb,0.99,2022-10-09
65553ebb,4.99,2022-10-08
656fe4ea,2.99,2022-10-10
65705a18,0.99,2022-10-26
65705a18,0.99,2022-10-26
65733e52,2.99,2022-10-22
65c28f10,0.99,2022-10-13
65c5f31f,2.99,2022-10-20
65c5f31f,0.99,2022-10-20
65d4d4cb,0.99,2022-10-12
65d4d4cb,0.99,2022-10-12
65d4d4cb,2.99,2022-10-12
65d4d4cb,0.99,2022-10-12
65d4d4cb,2.99,2022-10-12
65d4d4cb,0.99,2022-10-12
65d4d4cb,0.99,2022-10-12
65d4d4cb,0.99,2022-10-12
660450ab,0.99,2022-10-12
660450ab,2.99,2022-10-16
6612cccf,0.99,2022-10-10
6612cccf,4.99,2022-10-10
661e6ee6,0.99,2022-10-31
6625c754,0.99,2022-10-24
66680c75,0.99,2022-10-24
666f6da2,0.99,2022-10-04
666f6da2,2.99,2022-10-05
666f6da2,0.99,2022-10-04
668733dd,0.99,2022-10-10
668733dd,0.99,2022-10-09
6692eb4a,0.99,2022-10-21
6692eb4a,0.99,2022-10-21
66968b9d,0.99,2022-10-20
66968b9d,0.99,2022-10-20
66c0764d,0.99,2022-10-13
66c0764d,0.99,2022-10-15
66cc9295,0.99,2022-10-29
66f03baa,0.99,2022-10-03
66f03baa,0.99,2022-10-07
6716be4c,0.99,2022-10-14
6716be4c,0.99,2022-10-14
6718314a,0.99,2022-10-24
6718314a,0.99,2022-10-25
672322a0,0.99,2022-10-13
672322a0,0.99,2022-10-14
672322a0,0.99,2022-10-14
673a3624,0.99,2022-10-03
6743eb2c,0.99,2022-10-02
6743eb2c,0.99,2022-10-02
67510754,2.99,2022-10-30
675dcb7f,0.99,2022-10-26
676f56af,0.99,2022-10-29
676f56af,0.99,2022-10-29
678efbc0,0.99,2022-10-26
6793eaa7,0.99,2022-10-03
67d0d530,0.99,2022-10-13
67d0d530,0.99,2022-10-13
67da2aa8,0.99,2022-10-15
67da2aa8,0.99,2022-10-15
67da2aa8,2.99,2022-10-15
67dcbfcc,0.99,2022-10-31
67dcbfcc,0.99,2022-10-31
67dcbfcc,4.99,2022-10-29
67df770e,0.99,2022-10-05
67df770e,0.99,2022-10-05
67df770e,0.99,2022-10-05
67e087c2,2.99,2022-10-13
67e087c2,0.99,2022-10-18
67e087c2,4.99,2022-10-08
67ed64d9,0.99,2022-10-29
67ed64d9,0.99,2022-10-29
680dc1f4,0.99,2022-10-05
680fed65,0.99,2022-10-25
68190014,0.99,2022-10-10
68190014,0.99,2022-10-10
68190014,4.99,2022-10-10
68190014,0.99,2022-10-10
6829006d,0.99,2022-10-10
6835a3c7,2.99,2022-10-04
