user_id,ab_group,pdate,session_number,start_ts,end_ts
rBMsxGQy1US+swAfLkNrAg==,B,2023-05-03,1,2023-05-03T13:51:55.066894Z,2023-05-03T15:43:25.456232Z
rBMsxGQy3Ye+uAAeLt+nAg==,B,2023-05-01,1,2023-05-01T23:51:14.035053Z,2023-05-01T23:51:55.707764Z
rBMsxGQy3Ye+uAAeLt+nAg==,B,2023-05-02,2,2023-05-02T00:14:34.765937Z,2023-05-02T00:15:33.135800Z
rBMsxGQy3Ye+uAAeLt+nAg==,B,2023-05-03,3,2023-05-03T05:12:56.449522Z,2023-05-03T05:37:48.601251Z
rBMsxWHBSZWmnQAhA7oYAg==,A,2023-05-03,1,2023-05-03T06:55:53.739407Z,2023-05-03T07:21:15.324283Z
rBMsxWKo2wWg4QAhBiDdAg==,A,2023-05-01,1,2023-05-01T22:43:52.241400Z,2023-05-01T22:51:09.161229Z
rBMsxWNGvzJudwAgG9DeAg==,A,2023-05-02,1,2023-05-02T05:22:43.532393Z,2023-05-02T05:56:35.104787Z
rBMsxmKouCM0BAAiBYufAg==,B,2023-05-01,1,2023-05-01T11:43:44.795188Z,2023-05-01T11:51:37.142504Z
rBMsxmKuAEM0EwAhFhuIAg==,A,2023-05-03,1,2023-05-03T08:02:20.227786Z,2023-05-03T08:23:52.117172Z
rBMsxmKvKyI0BAAiGVTGAg==,B,2023-05-01,1,2023-05-01T11:34:57.786290Z,2023-05-01T11:41:51.890155Z
rBMsxmKvKyI0BAAiGVTGAg==,B,2023-05-01,2,2023-05-01T12:16:09.713863Z,2023-05-01T12:38:46.120566Z
rBMsxmKwfSI0BAAiHTBDAg==,B,2023-05-02,1,2023-05-02T08:19:46.526102Z,2023-05-02T08:38:59.809368Z
rBMsy2LpHTATXAAhA88EAg==,B,2023-05-02,1,2023-05-02T07:16:56.238027Z,2023-05-02T07:23:21.782008Z
rBMsyGQuqfJDgAAeDxEvAg==,A,2023-05-02,1,2023-05-02T12:42:48.752467Z,2023-05-02T12:51:15.245439Z
rBMsyGQuqhRDhwAfEAXGAg==,B,2023-05-02,1,2023-05-02T09:38:22.564095Z,2023-05-02T09:43:56.804355Z
rBMsyGQuqhRDhwAfEAXGAg==,B,2023-05-08,2,2023-05-08T17:35:31.984259Z,2023-05-08T18:55:02.893512Z
rBMsyGQvJlNDhwAfFD0GAg==,A,2023-05-03,1,2023-05-03T14:51:37.354391Z,2023-05-03T14:56:51.291801Z
rBMsyGQvsLdDgAAeFo8UAg==,A,2023-05-02,1,2023-05-02T05:57:37.919003Z,2023-05-02T06:03:29.074824Z
rBMsyGQw/XxDgAAeIDeOAg==,A,2023-05-02,1,2023-05-02T09:57:33.388926Z,2023-05-02T10:33:54.143359Z
rBMsyGQwmn1DhwAfHwJWAg==,A,2023-05-01,1,2023-05-01T16:44:16.561133Z,2023-05-01T16:49:23.703246Z
rBMsyGQxUylDhwAfI9vzAg==,B,2023-05-03,1,2023-05-03T15:44:54.238828Z,2023-05-03T16:00:13.093346Z
rBMsyGQxx1dDhwAfJ5aJAg==,B,2023-05-03,1,2023-05-03T10:50:18.371904Z,2023-05-03T11:17:25.083079Z
rBMsyGQydt1DgAAeKtvvAg==,B,2023-05-01,1,2023-05-01T08:25:31.217066Z,2023-05-01T08:49:14.205691Z
rBMsyGQyedhDgAAeKvaKAg==,B,2023-05-03,1,2023-05-03T06:01:51.087231Z,2023-05-03T06:09:48.523269Z
rBMsyGQz8CxDgAAeNiGaAg==,A,2023-05-01,1,2023-05-01T12:58:46.398203Z,2023-05-01T13:15:24.410580Z
rBMsyGQzvaNDgAAeND0YAg==,A,2023-05-03,1,2023-05-03T07:21:51.343842Z,2023-05-03T07:52:51.066428Z
rBMsyWFWAS0gsAAfMFnAAg==,A,2023-05-02,1,2023-05-02T16:57:25.468704Z,2023-05-02T17:28:45.994488Z
rBMsyWKE+lSkSAAgaTvTAg==,B,2023-05-03,1,2023-05-03T11:04:14.806121Z,2023-05-03T11:44:42.514398Z
rBMsyWKE+lSkSAAgaTvTAg==,B,2023-05-05,2,2023-05-05T14:02:28.147148Z,2023-05-05T15:34:45.059706Z
rBMsyWQtSCmERAAgBHkiAg==,B,2023-05-03,1,2023-05-03T09:36:33.542495Z,2023-05-03T09:57:17.164641Z
rBMsyWQtruqERAAgCCJSAg==,B,2023-05-01,1,2023-05-01T13:49:53.951371Z,2023-05-01T13:59:29.155875Z
rBMsyWQuOm2ERAAgC6hZAg==,A,2023-05-02,1,2023-05-02T16:42:25.406252Z,2023-05-02T16:47:36.843693Z
rBMsyWQuTySERAAgDD9UAg==,B,2023-05-03,1,2023-05-03T02:08:56.739843Z,2023-05-03T02:38:05.842535Z
rBMsyWQuiyuEQwAfDmCoAg==,B,2023-05-03,1,2023-05-03T07:15:46.937124Z,2023-05-03T07:33:29.479790Z
rBMsyWQuuISERAAgEAvuAg==,A,2023-05-02,1,2023-05-02T16:11:16.456215Z,2023-05-02T16:25:00.263952Z
rBMsyWQxbVCERAAgJFpoAg==,B,2023-05-03,1,2023-05-03T10:14:41.155574Z,2023-05-03T10:38:59.094462Z
rBMsyWQy9O6ERAAgL7wLAg==,A,2023-05-02,1,2023-05-02T20:22:28.139229Z,2023-05-02T20:48:10.921616Z
rBMsyWQzbr+ERAAgMoN0Ag==,A,2023-05-01,1,2023-05-01T19:28:28.182978Z,2023-05-01T19:40:29.522781Z
rBMsymKB9jdD8QAi4v3GAg==,B,2023-05-02,1,2023-05-02T17:06:31.644300Z,2023-05-02T17:17:35.680922Z
rBMsz2KAxSqXYwAho8ocAg==,A,2023-05-03,1,2023-05-03T09:45:57.987506Z,2023-05-03T09:58:31.778617Z
rBMsz2KAxSqXYwAho8ocAg==,A,2023-05-03,2,2023-05-03T19:09:07.137822Z,2023-05-03T19:14:18.664231Z
rBMsz2KAxSqXYwAho8ocAg==,A,2023-05-04,3,2023-05-04T11:40:34.740320Z,2023-05-04T13:57:25.418321Z
rBMszGF8TZ+mGgAiBjgVAg==,B,2023-05-01,1,2023-05-01T19:18:36.664961Z,2023-05-01T19:26:09.671416Z
rBMszGKDG5xRwgAgFNziAg==,A,2023-05-03,1,2023-05-03T00:10:37.236529Z,2023-05-03T01:08:02.153381Z
rBMszGLGeEhaPgAhC9X6Ag==,A,2023-05-01,1,2023-05-01T06:59:09.922104Z,2023-05-01T08:14:58.210098Z
rBMszWGkreNbOwAhFq6nAg==,B,2023-05-03,1,2023-05-03T07:41:06.746892Z,2023-05-03T07:54:21.346667Z
rBMszWGkreNbOwAhFq6nAg==,B,2023-05-03,2,2023-05-03T08:52:09.369372Z,2023-05-03T09:02:18.784781Z
rBMszWGmDk1bOwAhHYw4Ag==,B,2023-05-02,1,2023-05-02T10:01:14.664593Z,2023-05-02T10:14:02.425761Z
rBMszWKCQ9QovAAg73V0Ag==,A,2023-05-03,1,2023-05-03T10:51:40.077487Z,2023-05-03T10:59:26.879555Z
rBMszWLqENMu7wAhBe9YAg==,B,2023-05-01,1,2023-05-01T13:42:02.502787Z,2023-05-01T14:01:19.530700Z
rBMszmLH2MBsBAAgECx2Ag==,A,2023-05-03,1,2023-05-03T18:32:51.560474Z,2023-05-03T18:38:45.276721Z
rBMu+2PzNzx7JQAgBOUQAg==,B,2023-05-03,1,2023-05-03T13:20:29.614432Z,2023-05-03T13:32:48.622734Z
rBMu+2PzS/17JQAfBY96Ag==,A,2023-05-03,1,2023-05-03T03:59:03.718251Z,2023-05-03T05:00:29.398680Z
rBMu+2PzfGF7JQAfB1avAg==,B,2023-05-03,1,2023-05-03T07:37:50.726155Z,2023-05-03T07:43:43.879385Z
rBMu+2QqnXAsjQAfBC5eAg==,B,2023-05-02,1,2023-05-02T05:19:29.043601Z,2023-05-02T05:24:33.285850Z
rBMu+GIig/GgyAAgDJJGAg==,B,2023-05-03,1,2023-05-03T14:04:58.570459Z,2023-05-03T14:24:01.513411Z
rBMu+mPz1o9V7gAfBla7Ag==,B,2023-05-02,1,2023-05-02T21:27:06.742780Z,2023-05-02T21:39:58.660663Z
rBMu+mPzoERV7QAeBDwwAg==,A,2023-05-01,1,2023-05-01T13:57:41.870405Z,2023-05-01T14:06:34.199696Z
rBMu/GPz0wWfLwAeBhheAg==,B,2023-05-02,1,2023-05-02T21:04:34.747380Z,2023-05-02T21:36:46.962032Z
rBMu/GQinuqghAAeA8OLAg==,B,2023-05-01,1,2023-05-01T03:51:59.368012Z,2023-05-01T03:57:45.389928Z
rBMu/GQinuqghAAeA8OLAg==,B,2023-05-01,2,2023-05-01T15:12:12.860821Z,2023-05-01T15:41:37.202968Z
rBMu/GQkSRSghAAeEDL8Ag==,A,2023-05-03,1,2023-05-03T17:17:43.018791Z,2023-05-03T17:42:15.351291Z
rBMu/GQqsEEdwwAfBOVqAg==,B,2023-05-02,1,2023-05-02T16:07:05.177327Z,2023-05-02T16:37:15.243925Z
rBMu/WQi9KllEQAeBtNKAg==,A,2023-05-01,1,2023-05-01T13:24:19.942296Z,2023-05-01T13:55:55.469849Z
rBMu/WQjAIRlEQAeBy4SAg==,B,2023-05-03,1,2023-05-03T09:05:07.922032Z,2023-05-03T09:10:32.983443Z
rBMu/WQkbQllEQAeEau6Ag==,A,2023-05-03,1,2023-05-03T16:17:27.786059Z,2023-05-03T16:27:55.488228Z
rBMu/WQlGJNlFwAfFZQZAg==,B,2023-05-03,1,2023-05-03T04:03:00.760865Z,2023-05-03T04:12:58.771607Z
rBMu/WQlGJNlFwAfFZQZAg==,B,2023-05-04,2,2023-05-04T10:12:12.786528Z,2023-05-04T10:25:00.948047Z
rBMu/mGL8ZG4uAAgA+QqAg==,A,2023-05-03,1,2023-05-03T19:21:01.320518Z,2023-05-03T19:46:10.039661Z
rBMu/mQj1BCwvwAfDHDGAg==,B,2023-05-02,1,2023-05-02T05:56:51.578119Z,2023-05-02T06:21:42.403799Z
rBMu/mQjEmewsQAeB9xKAg==,A,2023-05-03,1,2023-05-03T06:25:54.730556Z,2023-05-03T06:38:20.014072Z
rBMu/mQkXxGwsQAeETl9Ag==,B,2023-05-03,1,2023-05-03T16:03:39.705393Z,2023-05-03T16:10:31.085269Z
rBMu02JNziZ2ZAAhBc1eAg==,B,2023-05-01,1,2023-05-01T09:12:47.397402Z,2023-05-01T09:31:10.387276Z
rBMu0GJBStg2JgAgMvF3Ag==,A,2023-05-02,1,2023-05-02T11:58:02.970415Z,2023-05-02T12:24:01.643189Z
rBMu0WITc4RN8QAgTvLaAg==,A,2023-05-01,1,2023-05-01T10:56:25.184025Z,2023-05-01T11:17:08.932108Z
rBMu0WITc4RN8QAgTvLaAg==,A,2023-05-02,2,2023-05-02T11:32:31.163152Z,2023-05-02T11:55:31.855283Z
rBMu0WITc7ZN8QAgTvfaAg==,B,2023-05-02,1,2023-05-02T11:47:55.449482Z,2023-05-02T12:16:06.880656Z
rBMu0mFnWS+EEwAgBeVvAg==,A,2023-05-03,1,2023-05-03T14:07:33.302927Z,2023-05-03T14:13:43.570845Z
rBMu12QZSQI1xgAfC182Ag==,A,2023-05-02,1,2023-05-02T08:08:12.215883Z,2023-05-02T08:15:15.685191Z
rBMu12QZl2A1xQAeDduLAg==,A,2023-05-02,1,2023-05-02T15:57:51.620556Z,2023-05-02T17:18:12.527404Z
rBMu12Qa4Qc1xgAfFtKBAg==,B,2023-05-01,1,2023-05-01T07:54:50.923659Z,2023-05-01T08:02:40.591519Z
rBMu12QbEfM1xgAfGIxSAg==,B,2023-05-03,1,2023-05-03T14:42:08.941323Z,2023-05-03T15:28:57.239204Z
rBMu12QcR9Y1xgAfIQr9Ag==,A,2023-05-03,1,2023-05-03T21:34:33.257709Z,2023-05-03T22:04:09.215852Z
rBMu12QcR9Y1xgAfIQr9Ag==,A,2023-05-08,2,2023-05-08T20:33:17.564509Z,2023-05-08T20:48:21.109123Z
rBMu12Qcdw01xQAeIip+Ag==,B,2023-05-02,1,2023-05-02T12:18:46.223572Z,2023-05-02T13:04:09.718898Z
rBMu12Qcdw01xQAeIip+Ag==,B,2023-05-02,2,2023-05-02T14:58:12.123056Z,2023-05-02T15:08:46.112002Z
rBMu12Qcdw01xQAeIip+Ag==,B,2023-05-02,3,2023-05-02T20:40:51.036397Z,2023-05-02T21:09:10.041198Z
rBMu12QcmUw1xQAeI0wkAg==,B,2023-05-02,1,2023-05-02T12:40:25.645854Z,2023-05-02T13:51:05.886779Z
rBMu12QfSbw1xQAeNRv8Ag==,A,2023-05-01,1,2023-05-01T17:25:07.267789Z,2023-05-01T17:49:54.045285Z
rBMu12QgBKQVeAAfBc8wAg==,A,2023-05-03,1,2023-05-03T13:41:04.648533Z,2023-05-03T14:02:29.176308Z
rBMu12QgYW8VdAAeCLvQAg==,A,2023-05-02,1,2023-05-02T17:16:04.476441Z,2023-05-02T17:43:20.327184Z
rBMu12QgtjeuiQAeA70lAg==,B,2023-05-01,1,2023-05-01T14:31:32.053773Z,2023-05-01T14:40:24.289569Z
rBMu12Qh17IpEwAfChpNAg==,A,2023-05-03,1,2023-05-03T20:10:23.290572Z,2023-05-03T20:26:44.733230Z
rBMu12Qhkbco4QAgB+AIAg==,B,2023-05-02,1,2023-05-02T16:03:38.873218Z,2023-05-02T16:45:25.443646Z
rBMu12Qhkbco4QAgB+AIAg==,B,2023-05-03,2,2023-05-03T12:05:45.025360Z,2023-05-03T12:12:08.915115Z
rBMu12QiZgJb9QAeA+v3Ag==,A,2023-05-03,1,2023-05-03T13:49:40.031879Z,2023-05-03T14:14:35.510943Z
rBMu1GGab05NHAAgEQDYAg==,A,2023-05-02,1,2023-05-02T13:06:42.000137Z,2023-05-02T13:43:35.367300Z
rBMu1GGab05NHAAgEQDYAg==,A,2023-05-02,2,2023-05-02T14:25:50.839414Z,2023-05-02T14:45:22.840531Z
rBMu1GGab05NHAAgEQDYAg==,A,2023-05-02,3,2023-05-02T15:28:09.191695Z,2023-05-02T15:54:17.412327Z
rBMu1GQlqpBHNwAeA7f5Ag==,B,2023-05-02,1,2023-05-02T16:48:59.576245Z,2023-05-02T16:57:10.703917Z
rBMu1mFzeNN7FgAiHC46Ag==,A,2023-05-02,1,2023-05-02T17:46:54.391453Z,2023-05-02T18:08:25.009126Z
rBMu22QHGVmg3wAeBNu7Ag==,A,2023-05-01,1,2023-05-01T10:09:32.528057Z,2023-05-01T10:15:53.633913Z
rBMu22QHS5Wg3wAeBp/WAg==,A,2023-05-01,1,2023-05-01T17:59:17.549520Z,2023-05-01T18:11:01.914072Z
rBMu22QHhUKg3wAfCIfxAg==,B,2023-05-01,1,2023-05-01T09:41:58.743800Z,2023-05-01T09:49:10.844565Z
rBMu2WMQnlSlmQAhCgAmAg==,A,2023-05-03,1,2023-05-03T08:43:34.160114Z,2023-05-03T09:01:48.687829Z
rBMu2WQHJY0eUwAeBS8EAg==,A,2023-05-03,1,2023-05-03T18:24:06.580794Z,2023-05-03T18:37:06.208882Z
rBMu2WQHR0seVwAfBob9Ag==,B,2023-05-02,1,2023-05-02T05:01:15.981330Z,2023-05-02T05:20:49.212609Z
rBMu2WQHR0seVwAfBob9Ag==,B,2023-05-02,2,2023-05-02T14:06:21.731270Z,2023-05-02T14:12:54.534625Z
rBMu2WQHR0seVwAfBob9Ag==,B,2023-05-03,3,2023-05-03T05:27:29.251772Z,2023-05-03T05:41:12.315126Z
rBMu32IbVaEk3gAhUkgVAg==,A,2023-05-02,1,2023-05-02T13:19:27.649682Z,2023-05-02T13:38:27.001076Z
rBMu32Icyjok3gAhcKJJAg==,B,2023-05-02,1,2023-05-02T15:10:05.201257Z,2023-05-02T15:15:55.491147Z
rBMu3WMTTiN5DQAhEX8NAg==,B,2023-05-03,1,2023-05-03T09:56:38.785672Z,2023-05-03T10:03:26.347397Z
rBMu3mIce2dJYAAhaUOPAg==,B,2023-05-03,1,2023-05-03T10:50:28.564213Z,2023-05-03T10:57:01.755008Z
rBMu3mId825JYAAhhNFHAg==,B,2023-05-02,1,2023-05-02T12:21:33.419735Z,2023-05-02T12:38:35.473186Z
rBMu3mIeXlRJYAAhj3EuAg==,B,2023-05-02,1,2023-05-02T18:55:08.952257Z,2023-05-02T19:23:39.043686Z
rBMu4GIeEswYIwAgiS3eAg==,B,2023-05-01,1,2023-05-01T13:24:45.704960Z,2023-05-01T13:34:53.301773Z
rBMu4GMWGfSCkwAhGUMjAg==,A,2023-05-01,1,2023-05-01T20:51:10.043990Z,2023-05-01T21:09:51.505151Z
rBMu4mMRzK8H/QAhDSbPAg==,B,2023-05-03,1,2023-05-03T06:13:17.098222Z,2023-05-03T06:23:11.406514Z
rBMu52HHDFlJnQAhBNjgAg==,A,2023-05-02,1,2023-05-02T17:21:10.217275Z,2023-05-02T18:35:49.681763Z
rBMu5GMV/1tnowAgGNytAg==,B,2023-05-02,1,2023-05-02T15:07:08.958777Z,2023-05-02T15:13:33.097016Z
rBMu5GMVxWVnowAgGBogAg==,B,2023-05-02,1,2023-05-02T17:56:22.477129Z,2023-05-02T18:22:57.699161Z
rBMu5WMQ2yKT7gAgCrotAg==,A,2023-05-01,1,2023-05-01T14:09:59.526847Z,2023-05-01T14:29:37.589579Z
rBMu62LdAzXCxQAhLcxbAg==,B,2023-05-02,1,2023-05-02T19:29:06.437580Z,2023-05-02T20:08:41.230149Z
rBMu72MgqBufdgAgCBY6Ag==,B,2023-05-03,1,2023-05-03T16:08:54.301699Z,2023-05-03T16:31:59.831051Z
rBMu72PRJTxawQAeAwyBAg==,A,2023-05-03,1,2023-05-03T08:22:16.319168Z,2023-05-03T08:31:47.278435Z
rBMu7GLVgrEAkAAhHaXwAg==,A,2023-05-02,1,2023-05-02T14:55:25.492431Z,2023-05-02T15:00:33.159815Z
rBMu7GPS8hkQyAAfCH9fAg==,A,2023-05-01,1,2023-05-01T21:10:43.844853Z,2023-05-01T21:18:51.188446Z
rBMu7WLQo1CxFgAiEQWnAg==,A,2023-05-03,1,2023-05-03T17:11:59.906112Z,2023-05-03T17:21:28.884222Z
rBMu7WLUlAexGQAhG3uYAg==,A,2023-05-03,1,2023-05-03T17:04:24.803242Z,2023-05-03T18:17:01.650731Z
rBMu7WLUlAexGQAhG3uYAg==,A,2023-05-03,2,2023-05-03T19:35:16.136217Z,2023-05-03T20:23:21.072485Z
rBMu7WLWZ6uxGQAhH7vCAg==,B,2023-05-03,1,2023-05-03T05:03:05.395286Z,2023-05-03T05:17:04.527676Z
rBMu7WLaY9qxFgAiKGUVAg==,A,2023-05-03,1,2023-05-03T07:35:09.485065Z,2023-05-03T07:45:23.667257Z
rBMu7WLaY9qxFgAiKGUVAg==,A,2023-05-04,2,2023-05-04T06:28:04.661108Z,2023-05-04T06:40:24.612617Z
rBMu7WLb0FixGQAhK4HwAg==,B,2023-05-03,1,2023-05-03T07:54:54.000976Z,2023-05-03T08:00:29.708048Z
rBMu7WLb0FixGQAhK4HwAg==,B,2023-05-03,2,2023-05-03T16:10:42.161851Z,2023-05-03T16:34:07.776104Z
rBMu7WLb0FixGQAhK4HwAg==,B,2023-05-06,3,2023-05-06T17:31:39.488460Z,2023-05-06T17:49:02.940605Z
rBMu7WMfKomJ8AAhA6THAg==,B,2023-05-03,1,2023-05-03T15:56:18.299416Z,2023-05-03T16:21:24.533822Z
rBMu7WMrMxMDbAAgH566Ag==,A,2023-05-02,1,2023-05-02T08:00:55.186494Z,2023-05-02T08:09:00.356163Z
rBMu7mLS3B8i6QAhFzp2Ag==,A,2023-05-01,1,2023-05-01T17:54:39.876974Z,2023-05-01T18:04:06.786288Z
rBMu7mLUaBsi6QAhGxQaAg==,A,2023-05-03,1,2023-05-03T13:52:46.365502Z,2023-05-03T14:06:25.312796Z
rBMu7mLUaBsi6QAhGxQaAg==,A,2023-05-05,2,2023-05-05T14:12:46.380506Z,2023-05-05T18:57:10.771500Z
rBMu82Kdz82IxAAhAyV5Ag==,A,2023-05-02,1,2023-05-02T08:12:26.365293Z,2023-05-02T08:29:49.090617Z
rBMu82MfF4B3CgAgA2tGAg==,B,2023-05-03,1,2023-05-03T06:25:02.704823Z,2023-05-03T06:41:06.152893Z
rBMu82MiDHR3DQAhDGldAg==,A,2023-05-02,1,2023-05-02T17:08:22.116725Z,2023-05-02T17:18:21.372125Z
rBMu82MiDHR3DQAhDGldAg==,A,2023-05-05,2,2023-05-05T08:20:06.525994Z,2023-05-05T08:45:29.166382Z
rBMu82Mlpp53DQAhFifhAg==,A,2023-05-03,1,2023-05-03T16:47:11.670878Z,2023-05-03T17:02:33.413136Z
rBMu82Mlpp53DQAhFifhAg==,A,2023-05-04,2,2023-05-04T08:16:08.919033Z,2023-05-04T08:21:41.106830Z
rBMu82Mlpp53DQAhFifhAg==,A,2023-05-05,3,2023-05-05T12:14:59.421992Z,2023-05-05T12:24:53.260558Z
rBMu82MrVfV3DQAhJnTPAg==,B,2023-05-01,1,2023-05-01T16:59:52.025972Z,2023-05-01T17:10:54.954307Z
rBMu8GMkPOF6UQAgDAdIAg==,B,2023-05-01,1,2023-05-01T08:43:57.253433Z,2023-05-01T09:41:57.589529Z
rBMu8WKd3dFYzAAhA3CrAg==,A,2023-05-03,1,2023-05-03T17:39:54.253695Z,2023-05-03T18:01:42.415146Z
rBMu8WLOuHOoVgAgCsdAAg==,A,2023-05-02,1,2023-05-02T18:01:20.952208Z,2023-05-02T18:19:41.905018Z
rBMu8WLOuHOoVgAgCsdAAg==,A,2023-05-08,2,2023-05-08T09:35:30.897258Z,2023-05-08T09:46:57.801Z
rBMu8WLRD9qocAAhEjihAg==,A,2023-05-02,1,2023-05-02T03:00:02.607636Z,2023-05-02T03:12:41.307404Z
rBMu8WMhl4kUogAiBHzHAg==,A,2023-05-01,1,2023-05-01T07:03:16.840496Z,2023-05-01T07:19:05.031715Z
rBMu8WMjVa4UlwAhCcy7Ag==,A,2023-05-02,1,2023-05-02T15:19:50.463315Z,2023-05-02T15:36:08.084764Z
rBMu8mMjI+Rs5AAgCSl6Ag==,B,2023-05-02,1,2023-05-02T17:55:53.233581Z,2023-05-02T19:22:21.512470Z
rBMu92Kvhr+PfQAgGn8HAg==,B,2023-05-01,1,2023-05-01T19:31:31.464513Z,2023-05-01T19:38:38.442273Z
rBMu9mKd1SU+tQAgAz9bAg==,A,2023-05-01,1,2023-05-01T10:22:02.056155Z,2023-05-01T10:57:54.362446Z
rBMuA2OgOZwjGgAeX6vmAg==,A,2023-05-02,1,2023-05-02T19:34:55.407832Z,2023-05-02T20:02:12.662606Z
rBMuB2JF9q1trwAgCJ9kAg==,B,2023-05-02,1,2023-05-02T19:24:57.939630Z,2023-05-02T19:48:25.839026Z
rBMuB2JKU9ltrwAgK/cnAg==,A,2023-05-02,1,2023-05-02T07:53:25.953403Z,2023-05-02T08:12:13.969621Z
rBMuB2OGS7yHPQAeFtNkAg==,B,2023-05-01,1,2023-05-01T09:20:23.734224Z,2023-05-01T09:34:53.992736Z
rBMuB2OOWR+HOQAfLZ8iAg==,A,2023-05-02,1,2023-05-02T11:13:03.026676Z,2023-05-02T11:27:24.795281Z
rBMuB2OcDZyHPQAeU5CbAg==,A,2023-05-03,1,2023-05-03T06:26:41.957744Z,2023-05-03T06:36:59.912615Z
rBMuB2P/oahZKgAeBdpOAg==,A,2023-05-03,1,2023-05-03T14:45:17.212470Z,2023-05-03T14:59:29.000562Z
rBMuB2QDYR1ZKgAeIrHKAg==,A,2023-05-02,1,2023-05-02T19:00:22.400653Z,2023-05-02T19:13:24.583489Z
rBMuB2QF0g1ZJwAfNPkiAg==,A,2023-05-03,1,2023-05-03T07:41:21.833151Z,2023-05-03T08:02:02.836099Z
rBMuB2QF715ZJwAfNe9ZAg==,B,2023-05-03,1,2023-05-03T19:46:32.389079Z,2023-05-03T19:53:29.303868Z
rBMuB2QFIilZJwAfMBSdAg==,A,2023-05-01,1,2023-05-01T16:13:55.424068Z,2023-05-01T16:23:53.077809Z
rBMuB2QFzU1ZKgAeNCuHAg==,A,2023-05-03,1,2023-05-03T14:47:06.846732Z,2023-05-03T15:15:31.301541Z
rBMuB2QFzU1ZKgAeNCuHAg==,A,2023-05-03,2,2023-05-03T18:22:39.833805Z,2023-05-03T18:59:11.476251Z
rBMuB2QFzU1ZKgAeNCuHAg==,A,2023-05-07,3,2023-05-07T10:47:33.822542Z,2023-05-07T10:59:41.664423Z
rBMuB2QGq2lZKgAeOkIbAg==,A,2023-05-02,1,2023-05-02T01:13:44.416169Z,2023-05-02T01:59:35.368313Z
rBMuBGOEavyI+AAeEVToAg==,A,2023-05-03,1,2023-05-03T11:14:44.829312Z,2023-05-03T11:32:22.039745Z
rBMuBGOEavyI+AAeEVToAg==,A,2023-05-04,2,2023-05-04T10:27:07.626457Z,2023-05-04T10:32:14.282922Z
rBMuBGOWmJKI9AAfRF0nAg==,B,2023-05-03,1,2023-05-03T05:20:27.192963Z,2023-05-03T05:42:54.049457Z
rBMuBGOcRbmI+AAeVEVUAg==,B,2023-05-02,1,2023-05-02T16:57:44.466251Z,2023-05-02T17:07:07.973362Z
rBMuBGOd12iI9AAfWS2iAg==,A,2023-05-01,1,2023-05-01T17:10:52.368790Z,2023-05-01T17:34:04.337754Z
rBMuBGOd5/qI+AAeWSE9Ag==,A,2023-05-02,1,2023-05-02T15:37:47.225358Z,2023-05-02T16:03:30.559013Z
rBMuBWOKVHw78AAeIh6iAg==,A,2023-05-02,1,2023-05-02T11:44:05.812376Z,2023-05-02T11:55:31.062654Z
rBMuBWQ+6cei+AAfBXy4Ag==,B,2023-05-03,1,2023-05-03T05:57:13.432644Z,2023-05-03T06:05:24.223787Z
rBMuBmHAdd4/zgAhA87GAg==,B,2023-05-03,1,2023-05-03T11:31:44.117357Z,2023-05-03T11:59:25.532497Z
rBMuBmOAtPQWfQAeBxDxAg==,B,2023-05-01,1,2023-05-01T17:29:21.822734Z,2023-05-01T17:35:46.784728Z
rBMuBmOIjTsWigAfHOUKAg==,B,2023-05-01,1,2023-05-01T09:21:22.608011Z,2023-05-01T09:31:12.427087Z
rBMuBmOSL4QWigAfN69oAg==,A,2023-05-01,1,2023-05-01T09:11:03.483474Z,2023-05-01T09:18:12.294344Z
rBMuBmOTM1AWfQAeOutwAg==,A,2023-05-02,1,2023-05-02T11:04:27.989112Z,2023-05-02T11:17:35.689248Z
rBMuBmOYP60WigAfSLINAg==,B,2023-05-01,1,2023-05-01T15:25:48.824048Z,2023-05-01T15:49:27.714837Z
rBMuC2JlUY93kgAhUvolAg==,B,2023-05-01,1,2023-05-01T20:27:49.614659Z,2023-05-01T20:32:54.288319Z
rBMuC2ODTb2bUQAfDk+nAg==,B,2023-05-03,1,2023-05-03T17:29:55.726415Z,2023-05-03T17:57:52.119532Z
rBMuC2OQuSubUQAfM5DSAg==,A,2023-05-01,1,2023-05-01T12:50:52.669712Z,2023-05-01T13:18:19.221826Z
rBMuC2OQuSubUQAfM5DSAg==,A,2023-05-02,2,2023-05-02T17:03:13.253199Z,2023-05-02T17:12:30.030219Z
rBMuC2OS8sqbQwAeOe5VAg==,B,2023-05-02,1,2023-05-02T12:38:56.900695Z,2023-05-02T12:44:04.763172Z
rBMuC2OWmISbUQAfREKHAg==,A,2023-05-01,1,2023-05-01T07:24:21.147374Z,2023-05-01T20:34:44.242145Z
rBMuC2OhtyGbUQAfY8VGAg==,A,2023-05-02,1,2023-05-02T08:26:26.584186Z,2023-05-02T08:51:27.359967Z
rBMuCGJF+FCPogAhCLBhAg==,A,2023-05-03,1,2023-05-03T20:56:48.187041Z,2023-05-03T21:13:45.870082Z
rBMuCGJJTN2PogAhIy4VAg==,A,2023-05-01,1,2023-05-01T14:00:56.258281Z,2023-05-01T14:08:24.875801Z
rBMuCGOKVhllHQAfIiopAg==,A,2023-05-01,1,2023-05-01T19:12:04.828962Z,2023-05-01T19:17:52.892191Z
