userId,date,deviceCategory,sourceMedium,experimentVariant,clickButtonOnMain,sessionDuration
863,2019-11-26,mobile,google / organic,1,0,"137,1064172"
864,2019-11-26,mobile,maz.com / referral,0,0,"111,0909224"
865,2019-11-26,desktop,maz.com / referral,1,0,"137,5311532"
866,2019-11-26,mobile,maz.com / referral,1,0,"127,2592789"
867,2019-11-26,mobile,maz.com / referral,1,0,"145,8805"
868,2019-11-26,mobile,google / organic,0,0,"117,4557342"
869,2019-11-26,mobile,maz.com / referral,1,0,"121,3697043"
870,2019-11-26,desktop,maz.com / referral,0,0,"110,2305874"
871,2019-11-26,mobile,maz.com / referral,0,0,"119,7021355"
872,2019-11-26,tablet,maz.com / referral,1,0,"136,6975627"
873,2019-11-26,mobile,maz.com / referral,0,0,"114,2286729"
874,2019-11-26,desktop,(direct) / (none),0,0,"117,7859802"
875,2019-11-26,mobile,maz.com / referral,0,0,"113,5269351"
876,2019-11-26,mobile,google / cpc,1,0,"143,0491826"
877,2019-11-26,tablet,maz.com / referral,0,0,"125,841345"
878,2019-11-26,desktop,google / organic,1,0,"126,0652131"
879,2019-11-26,mobile,maz.com / referral,1,0,"131,5389521"
880,2019-11-26,mobile,google / cpc,0,0,"124,9714421"
881,2019-11-26,mobile,google / organic,0,0,"120,3469295"
882,2019-11-26,mobile,google / cpc,0,0,"127,5302232"
883,2019-11-26,mobile,maz.com / referral,1,0,"131,9157957"
884,2019-11-26,desktop,google / organic,1,0,"145,3588858"
885,2019-11-26,mobile,google / cpc,1,0,"150,0328156"
886,2019-11-26,tablet,maz.com / referral,1,0,"145,8740756"
887,2019-11-26,mobile,maz.com / referral,1,0,"129,7270953"
888,2019-11-26,mobile,maz.com / referral,0,0,"125,248503"
889,2019-11-26,desktop,zendesk / email,1,0,"123,8741701"
890,2019-11-26,mobile,maz.com / referral,0,0,"119,4606616"
891,2019-11-26,mobile,maz.com / referral,1,0,"124,1013686"
892,2019-11-26,mobile,maz.com / referral,0,0,"128,7565194"
893,2019-11-26,desktop,maz.com / referral,1,0,"141,9363675"
894,2019-11-26,mobile,google / cpc,0,0,"116,7996077"
895,2019-11-26,mobile,(direct) / (none),1,0,"125,7023794"
896,2019-11-26,mobile,google / cpc,1,0,"127,3790387"
897,2019-11-26,desktop,bernum.com / referral,0,0,"122,6725597"
898,2019-11-26,mobile,(direct) / (none),0,0,"121,4111964"
899,2019-11-26,desktop,(direct) / (none),0,0,"108,9704827"
900,2019-11-26,desktop,(direct) / (none),1,0,"146,5314018"
901,2019-11-26,mobile,google / cpc,1,0,"133,2996511"
902,2019-11-26,desktop,(direct) / (none),0,0,"126,3895815"
903,2019-11-26,mobile,google / cpc,1,0,"123,2407364"
904,2019-11-26,mobile,maz.com / referral,1,0,"117,8926405"
905,2019-11-26,mobile,google / cpc,1,0,"134,5367115"
906,2019-11-26,mobile,maz.com / referral,0,0,"118,5576518"
907,2019-11-26,mobile,maz.com / referral,1,0,"137,5550093"
908,2019-11-26,desktop,maz.com / referral,1,0,"123,1983557"
909,2019-11-26,desktop,maz.com / referral,1,0,"150,6422784"
910,2019-11-26,desktop,maz.com / referral,1,0,"143,1064033"
911,2019-11-26,mobile,maz.com / referral,1,0,"127,8393818"
912,2019-11-26,mobile,google / organic,1,0,"140,6790563"
913,2019-11-26,mobile,maz.com / referral,1,0,"137,2358262"
914,2019-11-26,mobile,maz.com / referral,1,0,"120,8440965"
915,2019-11-26,mobile,maz.com / referral,0,0,"120,4207965"
916,2019-11-26,mobile,google / cpc,0,0,"119,5204949"
917,2019-11-26,mobile,google / cpc,0,0,"116,5526456"
918,2019-11-26,desktop,bernum.com / referral,1,0,"131,3430358"
919,2019-11-26,mobile,maz.com / referral,0,0,"123,3802276"
920,2019-11-26,desktop,maz.com / referral,1,0,"125,2445514"
921,2019-11-26,mobile,maz.com / referral,1,0,"140,73556"
922,2019-11-26,mobile,maz.com / referral,0,0,"122,1465019"
923,2019-11-26,tablet,google / organic,1,0,"130,7161398"
924,2019-11-26,mobile,google / cpc,1,0,"122,7884777"
925,2019-11-26,mobile,google / cpc,0,0,"112,4036229"
926,2019-11-26,desktop,(direct) / (none),1,0,"144,7528125"
927,2019-11-26,mobile,google / cpc,1,0,"129,5861242"
928,2019-11-26,desktop,bernum.com / referral,0,0,"110,2273247"
929,2019-11-26,desktop,maz.com / referral,0,0,"122,9911788"
930,2019-11-26,desktop,maz.com / referral,0,0,"125,8545564"
931,2019-11-26,mobile,(direct) / (none),1,0,"134,7082199"
932,2019-11-26,mobile,bernum.com / referral,0,0,"117,0951862"
933,2019-11-26,mobile,google / cpc,0,0,"112,4024593"
934,2019-11-26,mobile,bernum.com / referral,1,0,"142,1812931"
935,2019-11-26,mobile,maz.com / referral,1,0,"122,4997816"
936,2019-11-26,tablet,google / cpc,0,0,"124,1038573"
937,2019-11-26,mobile,(direct) / (none),0,0,"128,172128"
938,2019-11-26,mobile,google / cpc,0,0,"117,0521587"
939,2019-11-26,mobile,maz.com / referral,1,0,"128,8696727"
940,2019-11-26,desktop,maz.com / referral,0,0,"124,3226895"
941,2019-11-25,mobile,google / cpc,1,0,"134,0616361"
942,2019-11-25,desktop,maz.com / referral,0,0,"126,1357083"
943,2019-11-25,mobile,google / cpc,1,0,"123,6245118"
944,2019-11-25,desktop,(direct) / (none),0,0,"120,7710184"
945,2019-11-25,mobile,google / organic,0,0,"119,459425"
946,2019-11-25,mobile,maz.com / referral,0,0,"117,1509888"
947,2019-11-25,desktop,(direct) / (none),1,0,"120,1852012"
948,2019-11-25,mobile,bernum.com / referral,1,0,"149,4016071"
949,2019-11-25,mobile,maz.com / referral,0,0,"118,4831331"
950,2019-11-25,mobile,maz.com / referral,1,0,"147,311884"
951,2019-11-25,mobile,maz.com / referral,0,0,"113,9509794"
952,2019-11-25,mobile,(direct) / (none),1,0,"118,8464874"
953,2019-11-25,desktop,sendgrid / letter,0,0,"126,6452644"
954,2019-11-25,mobile,maz.com / referral,0,0,"119,3596066"
955,2019-11-25,mobile,maz.com / referral,1,0,"138,9189332"
956,2019-11-25,mobile,google / cpc,0,0,"130,9389704"
957,2019-11-25,mobile,google / cpc,0,0,"116,3807965"
958,2019-11-25,mobile,maz.com / referral,1,0,"140,9144152"
959,2019-11-25,desktop,maz.com / referral,1,0,"129,7484888"
960,2019-11-25,desktop,google / organic,0,0,"128,4549522"
961,2019-11-25,desktop,optimize.google.com / referral,1,0,"135,4598198"
962,2019-11-25,desktop,(direct) / (none),0,0,"123,5953446"
963,2019-11-25,mobile,maz.com / referral,0,0,"120,9932837"
964,2019-11-25,desktop,(direct) / (none),0,0,"127,4362101"
965,2019-11-25,mobile,maz.com / referral,0,0,"115,032648"
966,2019-11-25,desktop,maz.com / referral,0,0,"117,7249715"
967,2019-11-25,desktop,maz.com / referral,1,0,"124,9012687"
968,2019-11-25,mobile,(direct) / (none),0,0,"118,4918094"
969,2019-11-25,desktop,google / organic,1,0,"121,7748918"
970,2019-11-25,desktop,maz.com / referral,0,0,"118,5902325"
971,2019-11-25,desktop,bing / organic,0,0,"125,494293"
972,2019-11-25,desktop,maz.com / referral,1,0,"142,6668263"
973,2019-11-25,mobile,bernum.com / referral,0,0,"114,092571"
974,2019-11-25,mobile,google / cpc,1,0,"127,8656745"
975,2019-11-25,mobile,maz.com / referral,1,0,"137,6073196"
976,2019-11-25,tablet,maz.com / referral,1,0,"131,3550838"
977,2019-11-25,mobile,maz.com / referral,0,0,"114,8876475"
978,2019-11-25,mobile,maz.com / referral,0,0,"116,812905"
979,2019-11-25,desktop,google / organic,1,0,"131,1868279"
980,2019-11-25,tablet,maz.com / referral,1,0,"136,5636013"
981,2019-11-25,mobile,(direct) / (none),0,0,"124,7225404"
982,2019-11-25,mobile,sendgrid / letter,0,0,"111,3765887"
983,2019-11-25,desktop,maz.com / referral,0,0,"118,6013124"
984,2019-11-25,mobile,google / cpc,0,0,"118,3738567"
985,2019-11-25,desktop,maz.com / referral,0,0,"116,3845149"
986,2019-11-25,mobile,maz.com / referral,1,0,"139,3672249"
987,2019-11-25,mobile,maz.com / referral,0,0,"120,8917495"
988,2019-11-25,mobile,google / cpc,0,0,"120,123615"
989,2019-11-25,mobile,maz.com / referral,1,0,"152,045704"
990,2019-11-25,mobile,google / organic,1,0,"142,9765815"
991,2019-11-25,mobile,google / cpc,0,0,"113,9806898"
992,2019-11-25,mobile,bernum.com / referral,1,0,"126,184715"
993,2019-11-25,desktop,sendgrid / letter,0,0,"119,741308"
994,2019-11-25,mobile,google / cpc,1,0,"139,1654901"
995,2019-11-25,desktop,usareversephone.com / referral,0,0,"117,6965611"
996,2019-11-25,mobile,bernum.com / referral,1,0,"134,0882178"
997,2019-11-25,mobile,maz.com / referral,1,0,"144,6877164"
998,2019-11-25,tablet,maz.com / referral,0,0,"120,2691021"
999,2019-11-25,mobile,mail.google.com / referral,1,0,"135,8131618"
1000,2019-11-25,mobile,(direct) / (none),1,0,"127,6001173"
1001,2019-11-25,mobile,bernum.com / referral,0,0,"116,6104324"
1002,2019-11-25,mobile,bernum.com / referral,1,0,"122,9348046"
1003,2019-11-25,desktop,maz.com / referral,0,0,"107,9311888"
1004,2019-11-25,mobile,google / organic,1,0,"125,8292589"
1005,2019-11-25,mobile,maz.com / referral,0,0,"122,5005212"
1006,2019-11-25,mobile,maz.com / referral,1,0,"134,6507962"
1007,2019-11-25,mobile,maz.com / referral,1,0,"124,7705171"
1008,2019-11-25,mobile,google / organic,1,0,"125,0272892"
1009,2019-11-25,desktop,maz.com / referral,1,0,"131,1359549"
1010,2019-11-25,desktop,google / organic,1,0,"124,3732608"
1011,2019-11-25,desktop,maz.com / referral,0,0,"117,9443984"
1012,2019-11-25,mobile,google / cpc,1,0,"129,9914256"
1013,2019-11-25,mobile,maz.com / referral,0,0,"125,7841103"
1014,2019-11-25,desktop,maz.com / referral,1,0,"126,0442455"
1015,2019-11-25,mobile,(direct) / (none),0,0,"111,9701747"
1016,2019-11-25,desktop,(direct) / (none),0,0,"126,1111335"
1017,2019-11-25,mobile,maz.com / referral,1,0,"136,4586886"
1018,2019-11-25,tablet,maz.com / referral,0,0,"118,4114823"
1019,2019-11-25,mobile,maz.com / referral,0,0,"124,5414538"
1020,2019-11-25,mobile,maz.com / referral,1,0,"135,1901139"
1021,2019-11-25,desktop,maz.com / referral,0,0,"117,947838"
1022,2019-11-25,desktop,(direct) / (none),0,0,"117,4624698"
1023,2019-11-25,mobile,google / cpc,1,0,"129,4457354"
1024,2019-11-25,desktop,maz.com / referral,1,0,"132,7233772"
1025,2019-11-25,mobile,google / organic,1,0,"148,8689972"
1026,2019-11-25,mobile,google / cpc,0,0,"122,1958874"
1027,2019-11-25,desktop,maz.com / referral,0,0,"116,9270515"
1028,2019-11-25,mobile,maz.com / referral,0,0,"116,9150521"
1029,2019-11-25,mobile,maz.com / referral,1,0,"126,8857824"
1030,2019-11-25,mobile,maz.com / referral,0,0,"120,7361865"
1031,2019-11-25,desktop,(direct) / (none),0,0,"114,8740749"
1032,2019-11-25,mobile,maz.com / referral,0,0,"112,4477835"
1033,2019-11-25,mobile,bernum.com / referral,1,0,"138,8100339"
1034,2019-11-25,mobile,google / cpc,1,0,"154,4211137"
1035,2019-11-25,desktop,bernum.com / referral,0,0,"123,4462749"
1036,2019-11-25,desktop,google / organic,0,0,"118,6395965"
1037,2019-11-25,mobile,google / organic,0,0,"127,3687241"
1038,2019-11-25,mobile,maz.com / referral,1,0,"125,6338146"
1039,2019-11-25,mobile,google / cpc,0,0,"126,0402763"
1040,2019-11-25,mobile,google / cpc,0,0,"118,0465641"
1041,2019-11-25,mobile,google / cpc,0,0,"118,0218513"
1042,2019-11-25,mobile,google / organic,1,0,"145,30432"
1043,2019-11-25,tablet,maz.com / referral,1,0,"122,932845"
1044,2019-11-25,desktop,maz.com / referral,0,0,"116,5176194"
1045,2019-11-25,desktop,(direct) / (none),0,0,"123,0954619"
1046,2019-11-25,mobile,google / organic,0,0,"110,2490353"
1047,2019-11-25,mobile,bernum.com / referral,0,0,"117,9081644"
1048,2019-11-25,desktop,maz.com / referral,1,0,"136,6597087"
1049,2019-11-25,desktop,google / organic,0,0,"122,6888728"
1050,2019-11-25,desktop,(direct) / (none),1,0,"139,3166438"
1051,2019-11-25,desktop,sendgrid / letter,0,0,"118,3052768"
1052,2019-11-25,desktop,maz.com / referral,0,0,"114,6407683"
1053,2019-11-25,desktop,youtube.com / referral,0,0,"116,5677732"
1054,2019-11-25,desktop,maz.com / referral,0,0,"122,7215518"
1055,2019-11-25,mobile,maz.com / referral,0,0,"131,9513511"
1056,2019-11-25,mobile,bernum.com / referral,0,0,"124,6452314"
1057,2019-11-25,mobile,google / organic,0,0,"121,5470801"
1058,2019-11-25,desktop,maz.com / referral,0,0,"117,3401532"
1059,2019-11-25,mobile,maz.com / referral,0,0,"108,8148262"
1060,2019-11-25,mobile,bernum.com / referral,1,0,"133,4901374"
1061,2019-11-25,desktop,google / organic,0,0,"126,1507414"
1062,2019-11-25,mobile,(direct) / (none),1,0,"131,3927049"
1063,2019-11-25,mobile,maz.com / referral,0,0,"120,4146827"
1064,2019-11-25,mobile,google / organic,1,0,"129,905642"
1065,2019-11-25,mobile,bernum.com / referral,0,0,"123,5352435"
1066,2019-11-25,desktop,maz.com / referral,1,0,"139,3034531"
1067,2019-11-25,mobile,maz.com / referral,1,0,"132,5777073"
1068,2019-11-25,mobile,google / organic,1,0,"127,192713"
1069,2019-11-25,mobile,google / cpc,1,0,"145,1380775"
1070,2019-11-25,desktop,google / organic,1,0,"131,2263625"
1071,2019-11-25,desktop,maz.com / referral,0,0,"123,5192952"
1072,2019-11-25,mobile,maz.com / referral,1,0,"126,9594156"
1073,2019-11-25,mobile,maz.com / referral,0,0,"112,6308706"
1074,2019-11-25,desktop,sendgrid / banner,1,0,"127,8808"
1075,2019-11-25,mobile,google / organic,1,0,"131,1114142"
1076,2019-11-25,desktop,google / organic,0,0,"120,9059521"
1077,2019-11-25,mobile,google / cpc,1,0,"149,9570335"
1078,2019-11-25,mobile,google / cpc,1,0,"127,2409095"
1079,2019-11-25,mobile,maz.com / referral,0,0,"119,4952282"
1080,2019-11-25,mobile,bernum.com / referral,1,0,"126,1910069"
1081,2019-11-25,desktop,bernum.com / referral,0,0,"118,8531698"
1082,2019-11-25,desktop,(direct) / (none),1,0,"140,6831034"
1083,2019-11-25,mobile,(direct) / (none),0,0,"124,8939307"
1084,2019-11-25,mobile,google / cpc,0,0,"119,7491156"
1085,2019-11-25,mobile,maz.com / referral,0,0,"100,2380008"
1086,2019-11-25,mobile,bernum.com / referral,1,0,"132,8411166"
1087,2019-11-25,mobile,maz.com / referral,1,0,"120,0070548"
1088,2019-11-25,mobile,google / cpc,1,0,"111,7789417"
1089,2019-11-25,mobile,bernum.com / referral,0,0,"125,5744045"
1090,2019-11-25,desktop,sendgrid / letter,1,0,"123,6384012"
1091,2019-11-25,desktop,maz.com / referral,1,0,"150,6355853"
1092,2019-11-25,mobile,google / cpc,1,0,"120,5150363"
1093,2019-11-25,mobile,maz.com / referral,0,0,"106,9261394"
1094,2019-11-25,mobile,maz.com / referral,1,0,"137,6046241"
1095,2019-11-25,mobile,google / organic,1,0,"123,7867867"
1096,2019-11-25,desktop,(direct) / (none),0,0,"124,279481"
1097,2019-11-25,mobile,(direct) / (none),1,0,"146,1052735"
1098,2019-11-25,desktop,maz.com / referral,1,0,"135,5209777"
1099,2019-11-25,mobile,(direct) / (none),0,0,"124,9254205"
1100,2019-11-25,desktop,(direct) / (none),1,0,"145,5301046"
1101,2019-11-25,mobile,google / organic,1,0,"148,7306722"
1102,2019-11-25,desktop,(direct) / (none),0,0,"120,7416904"
1103,2019-11-25,mobile,bernum.com / referral,1,0,"149,5904974"
1104,2019-11-25,mobile,maz.com / referral,1,0,"128,342059"
1105,2019-11-25,mobile,(direct) / (none),0,0,"117,4239954"
1106,2019-11-25,mobile,maz.com / referral,1,0,"134,4458196"
1107,2019-11-25,desktop,google / organic,0,0,"118,7996526"
1108,2019-11-25,mobile,google / organic,0,0,"116,3129601"
1109,2019-11-25,desktop,google / organic,0,0,"113,2962261"
1110,2019-11-25,mobile,google / cpc,0,0,"125,1163469"
1111,2019-11-25,desktop,maz.com / referral,0,0,"125,4494929"
1112,2019-11-25,mobile,maz.com / referral,1,0,"127,8392142"
1113,2019-11-25,tablet,google / organic,0,0,"120,618269"
1114,2019-11-25,tablet,maz.com / referral,0,0,"119,3839085"
1115,2019-11-25,mobile,maz.com / referral,0,0,"112,0928641"
1116,2019-11-25,desktop,(direct) / (none),0,0,"116,6127871"
1117,2019-11-25,mobile,google / cpc,1,0,"126,8167962"
1118,2019-11-25,mobile,maz.com / referral,1,0,"138,5606836"
1119,2019-11-25,desktop,maz.com / referral,1,0,"142,5470146"
1120,2019-11-25,desktop,(direct) / (none),0,0,"116,9521903"
1121,2019-11-25,mobile,(direct) / (none),1,0,"134,5623033"
1122,2019-11-25,desktop,(direct) / (none),1,0,"121,3337616"
1123,2019-11-25,desktop,google / organic,0,0,"116,6181605"
1124,2019-11-25,desktop,maz.com / referral,0,0,"119,3580908"
1125,2019-11-25,mobile,google / organic,1,0,"142,5870081"
1126,2019-11-25,desktop,maz.com / referral,0,0,"112,6650841"
1127,2019-11-25,mobile,(direct) / (none),0,0,"124,7981755"
1128,2019-11-25,mobile,google / cpc,1,0,"120,7744711"
1129,2019-11-25,mobile,(direct) / (none),1,0,"120,7366913"
1130,2019-11-25,desktop,(direct) / (none),1,0,"129,2305994"
1131,2019-11-25,mobile,google / organic,1,0,"151,9358699"
1132,2019-11-25,mobile,(direct) / (none),1,0,"131,1024597"
1133,2019-11-25,mobile,bernum.com / referral,0,0,"122,0172752"
1134,2019-11-25,desktop,maz.com / referral,0,0,"120,6223726"
1135,2019-11-25,desktop,(direct) / (none),0,0,"115,8476854"
1136,2019-11-25,desktop,sendgrid / letter,0,0,"115,6373468"
1137,2019-11-25,mobile,(direct) / (none),0,0,"116,3343945"
1138,2019-11-25,mobile,google / organic,0,0,"122,0749798"
1139,2019-11-25,mobile,(direct) / (none),1,0,"135,3335282"
1140,2019-11-25,desktop,(direct) / (none),0,0,"120,7842535"
1141,2019-11-25,mobile,google / organic,1,0,"151,8134703"
1142,2019-11-25,desktop,(direct) / (none),0,0,"113,7655761"
1143,2019-11-25,mobile,bernum.com / referral,0,0,"124,0146392"
1144,2019-11-25,desktop,google / organic,0,0,"122,5521783"
1145,2019-11-25,mobile,google / cpc,0,0,"116,7252212"
1146,2019-11-25,desktop,google / organic,1,0,"119,9876307"
1147,2019-11-25,mobile,maz.com / referral,0,0,"127,4545377"
1148,2019-11-25,desktop,google / organic,1,0,"127,5097317"
1149,2019-11-25,desktop,google / organic,0,0,"117,5319161"
1150,2019-11-25,mobile,maz.com / referral,1,0,"130,2455"
1151,2019-11-25,desktop,maz.com / referral,0,0,"122,7376347"
1152,2019-11-25,mobile,google / cpc,0,0,"121,8335735"
1153,2019-11-25,mobile,maz.com / referral,0,0,"120,0695896"
1154,2019-11-25,mobile,google / cpc,0,0,"120,2477659"
1155,2019-11-25,desktop,bing / cpc,1,0,"137,2834732"
1156,2019-11-25,desktop,(direct) / (none),1,0,"117,9205563"
1157,2019-11-25,desktop,maz.com / referral,0,0,"110,9818742"
1158,2019-11-25,desktop,maz.com / referral,1,0,"133,7853425"
1159,2019-11-25,mobile,(direct) / (none),1,0,"119,6280245"
1160,2019-11-25,mobile,google / organic,1,0,"136,248068"
1161,2019-11-25,desktop,(direct) / (none),1,0,"122,1943033"
1162,2019-11-25,mobile,(direct) / (none),0,0,"115,8702403"
1163,2019-11-25,desktop,bing / cpc,0,0,"122,1599452"
1164,2019-11-25,desktop,bing / organic,0,0,"120,9584341"
1165,2019-11-25,mobile,maz.com / referral,0,0,"117,897413"
1166,2019-11-25,desktop,onerep.zendesk.com / referral,0,0,"123,4108894"
1167,2019-11-25,mobile,sendgrid / letter,0,0,"121,8424562"
1168,2019-11-25,mobile,maz.com / referral,1,0,"138,6477406"
1169,2019-11-25,mobile,google / organic,1,0,"136,9619519"
1170,2019-11-25,mobile,google / organic,0,0,"122,7423126"
1171,2019-11-25,mobile,bernum.com / referral,0,0,"120,8943179"
1172,2019-11-25,mobile,bernum.com / referral,1,0,"142,9401268"
1173,2019-11-25,mobile,(direct) / (none),1,0,"113,7410216"
1174,2019-11-25,desktop,(direct) / (none),0,0,"127,9146725"
1175,2019-11-25,desktop,(direct) / (none),0,0,"121,4569059"
1176,2019-11-25,desktop,sendgrid / letter,1,0,"138,0565992"
1177,2019-11-25,mobile,google / cpc,0,0,"118,6377688"
1178,2019-11-25,desktop,google / organic,1,0,"145,2577122"
1179,2019-11-25,desktop,maz.com / referral,1,0,"149,5584206"
1180,2019-11-25,desktop,bing / organic,1,0,"129,7711904"
1181,2019-11-25,desktop,(direct) / (none),1,0,"119,661536"
1182,2019-11-25,mobile,maz.com / referral,0,0,"126,376799"
1183,2019-11-25,desktop,(direct) / (none),0,0,"114,4166643"
1184,2019-11-25,desktop,(direct) / (none),0,0,"118,6290306"
1185,2019-11-25,desktop,(direct) / (none),1,0,"125,6336134"
1186,2019-11-25,desktop,maz.com / referral,1,0,"142,246675"
1187,2019-11-25,tablet,google / organic,1,0,"133,1922833"
1188,2019-11-25,mobile,(direct) / (none),1,0,"144,0863222"
1189,2019-11-25,desktop,google / organic,1,0,"124,2486498"
1190,2019-11-25,desktop,blog / onerepvsdeleteme_post,1,0,"127,7826938"
1191,2019-11-25,desktop,(direct) / (none),0,0,"114,377459"
1192,2019-11-25,desktop,maz.com / referral,0,0,"121,8432001"
1193,2019-11-25,desktop,maz.com / referral,1,0,"135,742803"
1194,2019-11-25,desktop,(direct) / (none),1,0,"132,4465191"
1195,2019-11-25,desktop,maz.com / referral,1,0,"145,7505002"
1196,2019-11-25,mobile,maz.com / referral,1,0,"142,1430203"
1197,2019-11-25,mobile,maz.com / referral,1,0,"131,8904032"
1198,2019-11-25,mobile,maz.com / referral,0,0,"123,7423135"
1199,2019-11-25,mobile,google / organic,1,0,"132,9390416"
1200,2019-11-25,mobile,maz.com / referral,1,0,"122,1981819"
1201,2019-11-25,mobile,maz.com / referral,1,0,"131,611757"
1202,2019-11-25,mobile,google / cpc,1,0,"108,1595498"
1203,2019-11-25,mobile,duckduckgo / organic,0,0,"125,3912749"
1204,2019-11-25,mobile,yahoo / organic,1,0,"132,1495237"
1205,2019-11-25,mobile,(direct) / (none),0,0,"111,8154941"
1206,2019-11-25,desktop,(direct) / (none),0,0,"111,8882398"
1207,2019-11-25,desktop,(direct) / (none),0,0,"124,1918421"
1208,2019-11-25,mobile,maz.com / referral,1,0,"129,1443989"
1209,2019-11-25,mobile,google / organic,1,0,"128,9058949"
1210,2019-11-25,mobile,sendgrid / letter,0,0,"107,9152092"
1211,2019-11-25,mobile,google / cpc,0,0,"118,1883013"
1212,2019-11-25,mobile,maz.com / referral,0,0,"127,1464044"
1213,2019-11-25,desktop,(direct) / (none),1,0,"122,5785258"
1214,2019-11-25,mobile,maz.com / referral,1,0,"121,6191284"
1215,2019-11-25,mobile,maz.com / referral,1,0,"114,4720183"
1216,2019-11-25,mobile,maz.com / referral,1,0,"134,8486312"
1217,2019-11-25,desktop,(direct) / (none),0,0,"125,3316588"
1218,2019-11-25,desktop,maz.com / referral,0,0,"124,0547268"
1219,2019-11-25,mobile,google / organic,1,0,"116,5646635"
1220,2019-11-25,mobile,maz.com / referral,1,0,"132,0427457"
1221,2019-11-25,desktop,google / organic,1,0,"123,3005635"
1222,2019-11-25,mobile,google / organic,1,0,"124,4749559"
1223,2019-11-25,mobile,maz.com / referral,0,0,"113,3773537"
1224,2019-11-25,mobile,maz.com / referral,0,0,"119,0105763"
1225,2019-11-25,desktop,(direct) / (none),1,0,"139,3313858"
1226,2019-11-25,mobile,google / cpc,1,0,"127,972742"
1227,2019-11-25,mobile,maz.com / referral,0,0,"124,3863065"
1228,2019-11-25,mobile,maz.com / referral,0,0,"113,1041147"
1229,2019-11-25,mobile,maz.com / referral,1,0,"113,4934859"
1230,2019-11-25,desktop,duckduckgo / organic,0,0,"123,9744716"
1231,2019-11-25,mobile,maz.com / referral,0,0,"125,5336461"
1232,2019-11-25,mobile,google / cpc,1,0,"145,8220741"
1233,2019-11-25,mobile,google / cpc,0,0,"112,6056257"
1234,2019-11-25,mobile,bernum.com / referral,0,0,"119,8882147"
1235,2019-11-25,mobile,google / cpc,1,0,"133,8319079"
1236,2019-11-25,mobile,maz.com / referral,1,0,"134,6745597"
1237,2019-11-25,desktop,(direct) / (none),0,0,"123,1409757"
1238,2019-11-25,mobile,maz.com / referral,1,0,"141,9238046"
1239,2019-11-25,tablet,maz.com / referral,1,0,"143,4056494"
1240,2019-11-25,mobile,bernum.com / referral,0,0,"123,723795"
1241,2019-11-25,mobile,google / organic,0,0,"107,1204536"
1242,2019-11-25,desktop,maz.com / referral,1,0,"139,4662424"
1243,2019-11-25,mobile,bernum.com / referral,1,0,"131,1391695"
1244,2019-11-25,desktop,maz.com / referral,1,0,"130,7625276"
1245,2019-11-25,mobile,google / organic,0,0,"127,9047056"
1246,2019-11-25,desktop,maz.com / referral,0,0,"111,3525081"
1247,2019-11-25,mobile,google / cpc,1,0,"132,7300293"
1248,2019-11-25,mobile,google / cpc,0,0,"121,1513575"
1249,2019-11-25,desktop,bing / cpc,1,0,"129,5889538"
1250,2019-11-25,mobile,google / organic,1,0,"120,2500433"
1251,2019-11-25,desktop,maz.com / referral,0,0,"121,3527145"
1252,2019-11-25,tablet,maz.com / referral,0,0,"115,8278224"
1253,2019-11-25,tablet,maz.com / referral,0,0,"107,3167168"
1254,2019-11-25,mobile,maz.com / referral,0,0,"114,7302778"
1255,2019-11-25,mobile,maz.com / referral,0,0,"120,4606848"
1256,2019-11-25,mobile,bernum.com / referral,1,0,"132,6117707"
1257,2019-11-25,desktop,maz.com / referral,1,0,"140,7305928"
1258,2019-11-25,tablet,bernum.com / referral,1,0,"123,9761621"
1259,2019-11-25,mobile,google / cpc,1,0,"141,8500801"
1260,2019-11-25,desktop,accounts.google.com / referral,0,0,"111,6869293"
1261,2019-11-25,mobile,google / organic,1,0,"139,208859"
1262,2019-11-25,mobile,google / organic,1,0,"118,1787918"
1263,2019-11-25,desktop,maz.com / referral,1,0,"136,4044685"
1264,2019-11-25,mobile,google / cpc,0,0,"124,636034"
1265,2019-11-25,mobile,google / cpc,0,0,"110,2836401"
1266,2019-11-25,desktop,(direct) / (none),1,0,"135,0927721"
1267,2019-11-25,desktop,maz.com / referral,1,0,"126,9969577"
1268,2019-11-25,tablet,google / organic,1,0,"133,0913544"
1269,2019-11-25,mobile,(direct) / (none),1,0,"160,5073173"
1270,2019-11-25,mobile,google / organic,0,0,"120,5708271"
1271,2019-11-25,desktop,maz.com / referral,0,0,"130,3637741"
1272,2019-11-25,mobile,bernum.com / referral,0,0,"128,9824644"
1273,2019-11-25,mobile,maz.com / referral,1,0,"135,6602475"
1274,2019-11-25,desktop,(direct) / (none),1,0,"146,5340611"
1275,2019-11-25,desktop,bernum.com / referral,0,0,"118,8732178"
1276,2019-11-25,desktop,google / organic,1,0,"125,4198206"
1277,2019-11-25,desktop,(direct) / (none),1,0,"138,4968996"
1278,2019-11-25,desktop,(direct) / (none),0,0,"118,648218"
1279,2019-11-25,mobile,google / cpc,0,0,"116,1782302"
1280,2019-11-25,mobile,maz.com / referral,1,0,"137,6827218"
1281,2019-11-25,mobile,sendgrid / letter,0,0,"118,67938"
1282,2019-11-25,mobile,maz.com / referral,1,0,"148,5623583"
1283,2019-11-25,tablet,google / organic,0,0,"117,6356792"
1284,2019-11-25,desktop,maz.com / referral,0,0,"115,2462348"
